Ticker,Nome,Setor,Preço Atual,P/L (P/E),P/VP (P/B),Div. Yield (%),Market Cap,ROE (%),ROIC (%),Data IPO,Lucro >0 (4A)?,Receita Sobe?
LPI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPLA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPSN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPTH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LPX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LQDA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LQDT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LRCX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LREN3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LRGE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LRMR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LRN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSAQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSCC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSEA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSEAW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LSPD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LWACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LWAY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LWSA3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LXEH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LXFR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LXP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LXP^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LXRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LXU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYFT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYRA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYTS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LYV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
LZB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
M,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAACW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAA^I,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MACK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MACUU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MACUW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAGS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAIN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MANH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MANT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MANU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MARA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MARK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MARPS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MASI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MASS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MATW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MATX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAXN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAXR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MAYS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBCN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBII,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBIN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBINO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBINP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBIO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBNKP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBOT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBSD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBUU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MBWM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCACR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCADU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCBS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDIA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDIV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDJH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDLA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDLQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDLX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDLY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDLZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDRR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDRRP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDVL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDWD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDWT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDXG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MED,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEDP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEDS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCEF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCFE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCFT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCHI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCHP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCHX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCMJ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCMJW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCRB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCRI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MCY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDGL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDGS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MDGSW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFNC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGEE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGLU3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGNI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGNX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGPI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGRB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGRC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGTA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEIP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MELI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MEOH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MERC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MER^K,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MESA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MESO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
METC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
METX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
METXW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MET^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MET^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MET^F,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFA^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFA^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFGP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFIN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MFINL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MGYR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHLA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHLD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHNC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MHO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MH^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MH^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MH^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MICT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIDD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MILN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIME,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIND,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MINDP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIRM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MITK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MITO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MITT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MITT^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MITT^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MITT^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIXT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MIY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKC.V,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKGI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKSI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MKTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLAB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLACW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLCO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLHR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLND,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MLVF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMLP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMSI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MMYT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNDO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNKD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNOV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNPR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNRL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNR^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRCC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRCCL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRCY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MREO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRFG3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRIN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRKR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRNS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRSN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRTN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRUS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRVE3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRVI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRVL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNSB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNSBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNSO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNTK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MNTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MODN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MODV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOFG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOG.A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOG.B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOGO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOGU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOHO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOMO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MONCU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MORF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MORN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOSY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOTN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOTNU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOTNW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOTS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOTV.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MOXC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MP.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPAA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPLN.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPLX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPWR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MPX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MQT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MQY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRAM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MRC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSCI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSEX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSFT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSGE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSGM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSGN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSGS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSON,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSTR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MSVB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS^F,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS^I,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS^K,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MS^L,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTBCP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTCH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTCN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTCR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTDR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
MTEM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
